law_id,type,title,kana,effective_date
416M60001080001,府省令,研究開発等に係る遺伝子組換え生物等の第二種使用等に当たって執るべき拡散防止措置等を定める省令,けんきゅうかいはつとうにかかるいでんしくみかえせいぶつとうのだいにしゅしようとうにあたってとるべきかくさんぼうしそちとうをさだめるしょうれい,令和七年三月二十一日
416M60001400003,府省令,平成十六年度に実施する特定工場における公害防止組織の整備に関する法律施行令第十一条第二号及び別表第三に規定する主務大臣が指定する講習を指定する省令,へいせいじゅうろくねんどにじっしするとくていこうじょうにおけるこうがいぼうしそしきのせいびにかんするほうりつせこうれいだいじゅういちじょうだいにごうおよびべっぴょうだいさんにきていするしゅむだいじんがしていするこうしゅうをしていするしょうれい,平成十六年六月二十八日
416M60001500002,府省令,有害性情報の報告に関する省令,ゆうがいせいじょうほうのほうこくにかんするしょうれい,令和二年十二月二十八日
416M60001500003,府省令,新規の化学物質による環境の汚染を防止するために必要な措置が講じられている地域を定める省令,しんきのかがくぶっしつによるかんきょうのおせんをぼうしするためにひつようなそちがこうじられているちいきをさだめるしょうれい,平成二十三年四月一日
416M60001500004,府省令,化学物質の審査及び製造等の規制に関する法律第四条第五項に規定する新規化学物質の名称の公示に関する省令,かがくぶっしつのしんさおよびせいぞうとうのきせいにかんするほうりつだいよんじょうだいごこうにきていするしんきかがくぶっしつのめいしょうのこうじにかんするしょうれい,平成三十年四月一日
416M60001740001,府省令,遺伝子組換え生物等の第二種使用等のうち産業上の使用等に当たって執るべき拡散防止措置等を定める省令,いでんしくみかえせいぶつとうのだいにしゅしようとうのうちさんぎょうじょうのしようとうにあたってとるべきかくさんぼうしそちとうをさだめるしょうれい,令和四年六月二十四日
416M60001A00001,府省令,景観行政団体及び景観計画に関する省令,けいかんぎょうせいだんたいおよびけいかんけいかくにかんするしょうれい,令和二年九月七日
416M60001C00001,府省令,第二種特定製品が搭載されている自動車の整備の際のフロン類の回収及び運搬に関する基準を定める省令,だいにしゅとくていせいひんがとうさいされているじどうしゃのせいびのさいのふろんるいのかいしゅうおよびうんぱんにかんするきじゅんをさだめるしょうれい,平成二十七年四月一日
416M60001FCA002,府省令,外国為替法令に係る情報通信技術を活用した行政の推進等に関する法律施行規則,がいこくかわせほうれいにかかるじょうほうつうしんぎじゅつをかつようしたぎょうせいのすいしんとうにかんするほうりつしこうきそく,令和四年五月十日
416M60001FFA001,府省令,関係行政機関が所管する法令に係る情報通信技術を活用した行政の推進等に関する法律施行規則,かんけいぎょうせいきかんがしょかんするほうれいにかかるじょうほうつうしんぎじゅつをかつようしたぎょうせいのすいしんとうにかんするほうりつしこうきそく,令和五年十二月二十八日
416M60400000002,規則,風俗営業等の規制及び業務の適正化等に関する法律第二十条第五項に規定する指定試験機関を指定する規則,ふうぞくえいぎょうとうのきせいおよびぎょうむのてきせいかとうにかんするほうりつだいにじゅうじょうだいごこうにきていするしていしけんきかんをしていするきそく,平成三十年八月六日
416M60400000009,規則,会計の監査に関する規則,かいけいのかんさにかんするきそく,平成十六年四月一日
416M60400000018,規則,配偶者からの暴力等による被害を自ら防止するための警察本部長等による援助に関する規則,はいぐうしゃからのぼうりょくとうによるひがいをみずからぼうしするためのけいさつほんぶちょうとうによるえんじょにかんするきそく,令和二年十二月二十八日
416M60400000023,規則,確認事務の委託の手続等に関する規則,かくにんじむのいたくのてつづきとうにかんするきそく,令和七年十月一日
416RJNJ02003025,規則,人事院規則二―三（人事院事務総局等の組織）,じんじいんきそくにのさんじんじいんじむそうきょくとうのそしき,令和七年四月一日
417AC0000000009,法律,児童扶養手当法による児童扶養手当の額等の改定の特例に関する法律,じどうふようてあてほうによるじどうふようてあてのがくとうのかいていのとくれいにかんするほうりつ,平成二十五年十月一日
417AC0000000019,法律,平成十七年度における財政運営のための公債の発行の特例等に関する法律,へいせいじゅうななねんどにおけるざいせいうんえいのためのこうさいのはっこうのとくれいとうにかんするほうりつ,平成十七年四月一日
417AC0000000024,法律,地域再生法,ちいきさいせいほう,令和十年六月十日
417AC0000000032,法律,日本アルコール産業株式会社法,にほんあるこーるさんぎょうかぶしきがいしゃほう,令和七年六月一日
417AC0000000040,法律,有限責任事業組合契約に関する法律,ゆうげんせきにんじぎょうくみあいけいやくにかんするほうりつ,令和五年四月一日
417AC0000000041,法律,都市鉄道等利便増進法,としてつどうとうりべんぞうしんほう,平成二十三年十一月三十日
417AC0000000048,法律,原子力発電における使用済燃料の再処理等の実施及び廃炉の推進に関する法律,げんしりょくはつでんにおけるしようずみねんりょうのさいしょりとうのじっしおよびはいろのすいしんにかんするほうりつ,令和七年六月一日
417AC0000000050,法律,刑事収容施設及び被収容者等の処遇に関する法律,けいじしゅうようしせつおよびひしゅうようしゃとうのしょぐうにかんするほうりつ,令和八年五月二十一日
417AC0000000051,法律,特定特殊自動車排出ガスの規制等に関する法律,とくていとくしゅじどうしゃはいしゅつがすのきせいとうにかんするほうりつ,令和七年六月一日
417AC0000000071,法律,独立行政法人地域医療機能推進機構法,どくりつぎょうせいほうじんちいきいりょうきのうすいしんきこうほう,令和七年六月一日
417AC0000000079,法律,地域における多様な需要に応じた公的賃貸住宅等の整備等に関する特別措置法,ちいきにおけるたようなじゅようにおうじたこうてきちんたいじゅうたくとうのせいびとうにかんするとくべつそちほう,令和七年十月一日
417AC0000000082,法律,独立行政法人住宅金融支援機構法,どくりつぎょうせいほうじんじゅうたくきんゆうしえんきこうほう,令和八年四月一日
417AC0000000085,法律,物資の流通の効率化に関する法律,ぶっしのりゅうつうのこうりつかにかんするほうりつ,令和八年四月一日
417AC0000000086,法律,会社法,かいしゃほう,令和十年六月十三日
417AC0000000087,法律,会社法の施行に伴う関係法律の整備等に関する法律,かいしゃほうのしこうにともなうかんけいほうりつのせいびとうにかんするほうりつ,令和四年九月一日
417AC0000000097,法律,郵政民営化法,ゆうせいみんえいかほう,令和七年六月一日
417AC0000000098,法律,日本郵政株式会社法,にほんゆうせいかぶしきがいしゃほう,令和七年六月一日
417AC0000000100,法律,日本郵便株式会社法,にほんゆうびんかぶしきがいしゃほう,令和七年六月一日
417AC0000000101,法律,独立行政法人郵便貯金簡易生命保険管理・郵便局ネットワーク支援機構法,どくりつぎょうせいほうじんゆうびんちょきんかんいせいめいほけんかんりゆうびんきょくねっとわーくしえんきこうほう,令和七年六月一日
417AC0000000123,法律,障害者の日常生活及び社会生活を総合的に支援するための法律,しょうがいしゃのにちじょうせいかつおよびしゃかいせいかつをそうごうてきにしえんするためのほうりつ,令和十年十二月十一日
417AC1000000002,法律,平成十六年度の水田農業構造改革交付金等についての所得税及び法人税の臨時特例に関する法律,へいせいじゅうろくねんどのすいでんのうぎょうこうぞうかいかくこうふきんとうについてのしょとくぜいおよびほうじんぜいのりんじとくれいにかんするほうりつ,平成十七年二月十六日
417AC1000000018,法律,公共工事の品質確保の促進に関する法律,こうきょうこうじのひんしつかくほのそくしんにかんするほうりつ,令和六年六月十九日
417AC1000000031,法律,携帯音声通信事業者による契約者等の本人確認等及び携帯音声通信役務の不正な利用の防止に関する法律,けいたいおんせいつうしんじぎょうしゃによるけいやくしゃとうのほんにんかくにんとうおよびけいたいおんせいつうしんえきむのふせいなりようのぼうしにかんするほうりつ,令和七年六月一日
417AC1000000063,法律,食育基本法,しょくいくきほんほう,平成二十八年四月一日
417AC1000000091,法律,文字・活字文化振興法,もじかつじぶんかしんこうほう,平成十七年七月二十九日
417AC1000000094,法律,偽造カード等及び盗難カード等を用いて行われる不正な機械式預貯金払戻し等からの預貯金者の保護等に関する法律,ぎぞうかーどとうおよびとうなんかーどとうをもちいておこなわれるふせいなきかいしきよちょきんはらいもどしとうからのよちょきんしゃのほごとうにかんするほうりつ,平成二十年十月一日
417AC1000000096,法律,出入国管理及び難民認定法第二条第五号ロの旅券を所持する外国人の上陸申請の特例に関する法律,しゅつにゅうこくかんりおよびなんみんにんていほうだいにじょうだいごごうろのりょけんをしょじするがいこくじんのじょうりくしんせいのとくれいにかんするほうりつ,令和五年十二月一日
417AC1000000124,法律,高齢者虐待の防止、高齢者の養護者に対する支援等に関する法律,こうれいしゃぎゃくたいのぼうしこうれいしゃのようごしゃにたいするしえんとうにかんするほうりつ,令和七年六月一日
417CO0000000008,政令,民間事業者等が行う書面の保存等における情報通信の技術の利用に関する法律施行令,みんかんじぎょうしゃとうがおこなうしょめんのほぞんとうにおけるじょうほうつうしんのぎじゅつのりようにかんするほうりつしこうれい,平成十九年九月三十日
417CO0000000011,政令,船舶登記令,せんぱくとうきれい,令和七年十月一日
417CO0000000018,政令,経済連携協定に基づく特定原産地証明書の発給等に関する法律施行令,けいざいれんけいきょうていにもとづくとくていげんさんちしょうめいしょのはっきゅうとうにかんするほうりつせこうれい,令和四年一月一日
417CO0000000020,政令,金融商品取引法の審判手続等における参考人及び鑑定人の旅費及び手当に関する政令,きんゆうしょうひんとりひきほうのしんぱんてつづきとうにおけるさんこうにんおよびかんていにんのりょひおよびてあてにかんするせいれい,令和七年七月一日
417CO0000000021,政令,平成十六年度の水田農業構造改革交付金等についての所得税及び法人税の臨時特例に関する法律施行令,へいせいじゅうろくねんどのすいでんのうぎょうこうぞうかいかくこうふきんとうについてのしょとくぜいおよびほうじんぜいのりんじとくれいにかんするほうりつしこうれい,平成十七年二月十六日
417CO0000000025,政令,農業用動産抵当登記令,のうぎょうようどうさんていとうとうきれい,令和七年十月一日
417CO0000000035,政令,経済連携協定に基づく関税割当制度に関する政令,けいざいれんけいきょうていにもとづくかんぜいわりあてせいどにかんするせいれい,令和四年四月一日
417CO0000000042,政令,環境情報の提供の促進等による特定事業者等の環境に配慮した事業活動の促進に関する法律第二条第四項の法人を定める政令,かんきょうじょうほうのていきょうのそくしんとうによるとくていじぎょうしゃとうのかんきょうにはいりょしたじぎょうかつどうのそくしんにかんするほうりつだいにじょうだいよんこうのほうじんをさだめるせいれい,令和七年四月一日
417CO0000000046,政令,独立行政法人産業技術総合研究所法の一部を改正する法律の施行に伴う関係政令の整理及び経過措置に関する政令,どくりつぎょうせいほうじんさんぎょうぎじゅつそうごうけんきゅうしょほうのいちぶをかいせいするほうりつのしこうにともなうかんけいせいれいのせいりおよびけいかそちにかんするせいれい,平成二十七年四月一日
417CO0000000055,政令,市町村の合併の特例に関する法律施行令,しちょうそんのがっぺいのとくれいにかんするほうりつしこうれい,令和八年五月二十一日
417CO0000000056,政令,特定障害者に対する特別障害給付金の支給に関する法律施行令,とくていしょうがいしゃにたいするとくべつしょうがいきゅうふきんのしきゅうにかんするほうりつしこうれい,令和八年四月一日
417CO0000000068,政令,犯罪被害者等施策推進会議令,はんざいひがいしゃとうしさくすいしんかいぎれい,令和五年十月一日
417CO0000000069,政令,平成十六年における特定地域に係る激甚災害及びこれに対し適用すべき措置の指定に関する政令,へいせいじゅうろくねんにおけるとくていちいきにかかるげきじんさいがいおよびこれにたいしてきようすべきそちのしていにかんするせいれい,平成十七年三月二十四日
417CO0000000072,政令,石油公団法及び金属鉱業事業団法の廃止等に関する法律の施行に伴う関係政令の整備及び経過措置に関する政令,せきゆこうだんほうおよびきんぞくこうぎょうじぎょうだんほうのはいしとうにかんするほうりつのしこうにともなうかんけいせいれいのせいびおよびけいかそちにかんするせいれい,平成十七年四月一日
417CO0000000091,政令,医薬品、医療機器等の品質、有効性及び安全性の確保等に関する法律関係手数料令,いやくひんいりょうききとうのひんしつゆうこうせいおよびあんぜんせいのかくほとうにかんするほうりつかんけいてすうりょうれい,令和八年五月一日
417CO0000000092,政令,国民年金法による改定率の改定等に関する政令,こくみんねんきんほうによるかいていりつのかいていとうにかんするせいれい,令和八年四月一日
417CO0000000146,政令,公益通報者保護法別表第八号の法律を定める政令,こうえきつうほうしゃほごほうべっぴょうだいはちごうのほうりつをさだめるせいれい,令和八年四月一日
417CO0000000147,政令,平成十七年度における財政運営のための公債の発行の特例等に関する法律の規定による国家公務員共済組合の事務に要する費用の負担の特例に関する政令,へいせいじゅうななねんどにおけるざいせいうんえいのためのこうさいのはっこうのとくれいとうにかんするほうりつのきていによるこっかこうむいんきょうさいくみあいのじむにようするひようのふたんのとくれいにかんするせいれい,平成十七年四月一日
417CO0000000149,政令,特定障害者に対する特別障害給付金の支給に関する法律に基づき市町村に交付する事務費に関する政令,とくていしょうがいしゃにたいするとくべつしょうがいきゅうふきんのしきゅうにかんするほうりつにもとづきしちょうそんにこうふするじむひにかんするせいれい,令和八年三月六日
417CO0000000150,政令,発達障害者支援法施行令,はったつしょうがいしゃしえんほうしこうれい,令和五年四月一日
417CO0000000151,政令,地域再生法施行令,ちいきさいせいほうしこうれい,令和六年十月一日
417CO0000000157,政令,障害者政策委員会令,しょうがいしゃせいさくいいんかいれい,平成二十四年五月二十一日
417CO0000000169,政令,特定外来生物による生態系等に係る被害の防止に関する法律施行令,とくていがいらいせいぶつによるせいたいけいとうにかかるひがいのぼうしにかんするほうりつしこうれい,令和六年七月一日
417CO0000000171,政令,携帯音声通信事業者による契約者等の本人確認等及び携帯音声通信役務の不正な利用の防止に関する法律第八条第一項第二号の罪を定める政令,けいたいおんせいつうしんじぎょうしゃによるけいやくしゃとうのほんにんかくにんとうおよびけいたいおんせいつうしんえきむのふせいなりようのぼうしにかんするほうりつだいはちじょうだいいっこうだいにごうのつみをさだめるせいれい,令和六年十二月十二日
417CO0000000193,政令,官公庁施設の建設等に関する法律第十二条第一項の規定によりその敷地及び構造に係る劣化の状況の点検を要する建築物を定める政令,かんこうちょうしせつのけんせつとうにかんするほうりつだいじゅうにじょうだいいっこうのきていによりそのしきちおよびこうぞうにかかるれっかのじょうきょうのてんけんをようするけんちくぶつをさだめるせいれい,令和元年六月二十五日
417CO0000000201,政令,高速道路株式会社法施行令,こうそくどうろかぶしきがいしゃほうしこうれい,平成十八年五月一日
417CO0000000202,政令,独立行政法人日本高速道路保有・債務返済機構法施行令,どくりつぎょうせいほうじんにほんこうそくどうろほゆうさいむへんさいきこうほうしこうれい,令和五年九月六日
417CO0000000203,政令,日本道路公団等の民営化に伴う経過措置及び関係政令の整備等に関する政令,にほんどうろこうだんとうのみんえいかにともなうけいかそちおよびかんけいせいれいのせいびとうにかんするせいれい,令和八年四月一日
417CO0000000211,政令,原子力発電における使用済燃料の再処理等の実施及び廃炉の推進に関する法律施行令,げんしりょくはつでんにおけるしようずみねんりょうのさいしょりとうのじっしおよびはいろのすいしんにかんするほうりつしこうれい,令和六年四月一日
417CO0000000218,政令,海洋汚染及び海上災害の防止に関する法律の一部を改正する法律附則第二条等の期間を定める政令,かいようおせんおよびかいじょうさいがいのぼうしにかんするほうりつのいちぶをかいせいするほうりつふそくだいにじょうとうのきかんをさだめるせいれい,平成十七年八月一日
417CO0000000221,政令,都市鉄道等利便増進法施行令,としてつどうとうりべんぞうしんほうせこうれい,令和四年四月一日
417CO0000000224,政令,国立研究開発法人日本原子力研究開発機構法施行令,こくりつけんきゅうかいはつほうじんにほんげんしりょくけんきゅうかいはつきこうほうせこうれい,令和三年一月一日
417CO0000000236,政令,食育推進会議令,しょくいくすいしんかいぎれい,平成二十八年四月一日
417CO0000000239,政令,商標法の一部を改正する法律の施行に伴う商標法施行令の規定の整理及び経過措置に関する政令,しょうひょうほうのいちぶをかいせいするほうりつのしこうにともなうしょうひょうほうしこうれいのきていのせいりおよびけいかそちにかんするせいれい,平成十八年四月一日
417CO0000000257,政令,地域における多様な需要に応じた公的賃貸住宅等の整備等に関する特別措置法施行令,ちいきにおけるたようなじゅようにおうじたこうてきちんたいじゅうたくとうのせいびとうにかんするとくべつそちほうしこうれい,令和八年四月一日
417CO0000000269,政令,有限責任事業組合契約に関する法律施行令,ゆうげんせきにんじぎょうくみあいけいやくにかんするほうりつしこうれい,令和八年一月一日
417CO0000000279,政令,独立行政法人地域医療機能推進機構法施行令,どくりつぎょうせいほうじんちいきいりょうきのうすいしんきこうほうせこうれい,令和八年四月一日
417CO0000000282,政令,日本海溝・千島海溝周辺海溝型地震に係る地震防災対策の推進に関する特別措置法施行令,にほんかいこうちしまかいこうしゅうへんかいこうがたじしんにかかるじしんぼうさいたいさくのすいしんにかんするとくべつそちほうしこうれい,令和八年四月一日
417CO0000000289,政令,玉軸受等に対して課する報復関税に関する政令,たまじくうけとうにたいしてかするほうふくかんぜいにかんするせいれい,平成二十五年九月一日
417CO0000000291,政令,国立大学法人法の一部を改正する法律の施行に伴う関係政令の整備及び経過措置に関する政令,こくりつだいがくほうじんほうのいちぶをかいせいするほうりつのしこうにともなうかんけいせいれいのせいびおよびけいかそちにかんするせいれい,平成十七年九月九日
417CO0000000296,政令,平成十七年六月二十七日から七月十五日までの間における梅雨前線による豪雨により発生した災害についての激甚災害及びこれに対し適用すべき措置の指定に関する政令,へいせいじゅうななねんろくがつにじゅうしちにちからしちがつじゅうごにちまでのあいだにおけるばいうぜんせんによるごううによりはっせいしたさいがいについてのげきじんさいがいおよびこれにたいしてきようすべきそちのしていにかんするせいれい,平成十七年九月九日
417CO0000000298,政令,物資の流通の効率化に関する法律施行令,ぶっしのりゅうつうのこうりつかにかんするほうりつしこうれい,令和八年四月一日
417CO0000000299,政令,日本学術会議法施行令,にほんがくじゅつかいぎほうしこうれい,平成十七年十月一日
417CO0000000302,政令,出入国管理及び難民認定法第二条第五号ロの旅券を所持する外国人の上陸申請の特例に関する法律施行令,しゅつにゅうこくかんりおよびなんみんにんていほうだいにじょうだいごごうろのりょけんをしょじするがいこくじんのじょうりくしんせいのとくれいにかんするほうりつしこうれい,平成十七年九月二十六日
417CO0000000314,政令,建設労働者の雇用の改善等に関する法律施行令,けんせつろうどうしゃのこようのかいぜんとうにかんするほうりつせこうれい,平成三十年一月一日
417CO0000000325,政令,司法試験受験手数料令,しほうしけんじゅけんてすうりょうれい,令和八年一月三十一日
417CO0000000329,政令,平成十七年九月一日から同月八日までの間の豪雨及び暴風雨による災害についての激甚災害並びにこれに対し適用すべき措置の指定に関する政令,へいせいじゅうななねんくがつついたちからどうげつようかまでのあいだのごううおよびぼうふううによるさいがいについてのげきじんさいがいならびにこれにたいしてきようすべきそちのしていにかんするせいれい,平成十七年十月二十八日
417CO0000000331,政令,農山漁村滞在型余暇活動のための基盤整備の促進に関する法律第二十一条第一項の期間を定める政令,のうさんぎょそんたいざいがたよかかつどうのためのきばんせいびのそくしんにかんするほうりつだいにじゅういちじょうだいいっこうのきかんをさだめるせいれい,平成十七年十二月一日
417CO0000000342,政令,郵政民営化法施行令,ゆうせいみんえいかほうしこうれい,令和七年十月一日
417CO0000000364,政令,会社法施行令,かいしゃほうせこうれい,令和三年三月一日
417CO0000000367,政令,会社法の施行に伴う関係法律の整備等に関する法律の施行に伴う経過措置を定める政令,かいしゃほうのしこうにともなうかんけいほうりつのせいびとうにかんするほうりつのしこうにともなうけいかそちをさだめるせいれい,平成十八年五月一日
417M60000002009,府省令,武力攻撃事態及び存立危機事態における捕虜等の取扱いに関する法律施行規則,ぶりょくこうげきじたいおよびそんりつききじたいにおけるほりょとうのとりあつかいにかんするほうりつせこうきそく,令和七年三月二十四日
417M60000002010,府省令,捕虜収容所処遇規則,ほりょしゅうようじょしょぐうきそく,平成二十八年三月二十九日
417M60000002011,府省令,捕虜資格認定審査規則,ほりょしかくにんていしんさきそく,平成二十八年三月二十九日
417M60000002012,府省令,捕虜等懲戒規則,ほりょとうちょうかいきそく,平成二十八年三月二十九日
417M60000002017,府省令,金融商品取引法第六章の二の規定による課徴金に関する内閣府令,きんゆうしょうひんとりひきほうだいろくしょうのにのきていによるかちょうきんにかんするないかくふれい,令和七年四月一日
417M60000002021,府省令,内閣府の所管する金融関連法令に係る民間事業者等が行う書面の保存等における情報通信の技術の利用に関する法律施行規則,ないかくふのしょかんするきんゆうかんれんほうれいにかかるみんかんじぎょうしゃとうがおこなうしょめんのほぞんとうにおけるじょうほうつうしんのぎじゅつのりようにかんするほうりつしこうきそく,令和八年五月二十五日
417M60000002027,府省令,情報公開・個人情報保護審査会事務局組織規則,じょうほうこうかいこじんじょうほうほごしんさかいじむきょくそしききそく,平成二十八年四月一日
417M60000002051,府省令,地震防災対策特別措置法施行令第二条第二項の額の算定に関する内閣府令,じしんぼうさいたいさくとくべつそちほうしこうれいだいにじょうだいにこうのがくのさんていにかんするないかくふれい,平成十七年四月一日
417M60000002052,府省令,交付金の額の特例に係る算定方法に関する内閣府令,こうふきんのがくのとくれいにかかるさんていほうほうにかんするないかくふれい,平成二十四年四月一日
417M60000002053,府省令,地域再生法施行規則,ちいきさいせいほうせこうきそく,令和七年四月一日
417M60000002092,府省令,日本海溝・千島海溝周辺海溝型地震に係る地震防災対策の推進に関する特別措置法施行規則,にほんかいこうちしまかいこうしゅうへんかいこうがたじしんにかかるじしんぼうさいたいさくのすいしんにかんするとくべつそちほうしこうきそく,令和七年四月一日
417M60000002093,府省令,日本学術会議会員候補者の内閣総理大臣への推薦手続を定める内閣府令,にほんがくじゅつかいぎかいいんこうほしゃのないかくそうりだいじんへのすいせんてつづきをさだめるないかくふれい,平成十七年十月一日
417M60000002106,府省令,実務補習規則,じつむほしゅうきそく,令和二年十二月二十三日
417M60000008011,府省令,住宅用防災警報器及び住宅用防災報知設備に係る技術上の規格を定める省令,じゅうたくようぼうさいけいほうきおよびじゅうたくようぼうさいほうちせつびにかかるぎじゅつじょうのきかくをさだめるしょうれい,令和元年九月一日
417M60000008025,府省令,総務省の所管に属する不動産に関する権利の登記嘱託職員を指定する省令,そうむしょうのしょかんにぞくするふどうさんにかんするけんりのとうきしょくたくしょくいんをしていするしょうれい,令和七年三月三十一日
417M60000008038,府省令,消防法及び石油コンビナート等災害防止法の規定に基づく民間事業者等が行う書面の保存等における情報通信の技術の利用に関する規則,しょうぼうほうおよびせきゆこんびなーととうさいがいぼうしほうのきていにもとづくみんかんじぎょうしゃとうがおこなうしょめんのほぞんとうにおけるじょうほうつうしんのぎじゅつのりようにかんするきそく,令和六年七月三十一日
417M60000008040,府省令,特定共同住宅等における必要とされる防火安全性能を有する消防の用に供する設備等に関する省令,とくていきょうどうじゅうたくとうにおけるひつようとされるぼうかあんぜんせいのうをゆうするしょうぼうのようにきょうするせつびとうにかんするしょうれい,令和七年十月一日
417M60000008043,府省令,市町村の合併の特例に関する法律施行規則,しちょうそんのがっぺいのとくれいにかんするほうりつしこうきそく,令和八年九月二十四日
417M60000008044,府省令,武力攻撃事態等における安否情報の収集及び報告の方法並びに安否情報の照会及び回答の手続その他の必要な事項を定める省令,ぶりょくこうげきじたいとうにおけるあんぴじょうほうのしゅうしゅうおよびほうこくのほうほうならびにあんぴじょうほうのしょうかいおよびかいとうのてつづきそのたのひつようなじこうをさだめるしょうれい,令和六年十二月二日
417M60000008049,府省令,平成十七年度における地方財政法第三十三条の五の四の額の算定に関する省令,へいせいじゅうななねんどにおけるちほうざいせいほうだいさんじゅうさんじょうのごのよんのがくのさんていにかんするしょうれい,平成十七年四月一日
417M60000008053,府省令,特別職の職員の給与に関する法律施行令第一条の所得の額の算定に関する内閣官房令,とくべつしょくのしょくいんのきゅうよにかんするほうりつしこうれいだいいちじょうのしょとくのがくのさんていにかんするないかくかんぼうれい,平成二十六年五月三十日
417M60000008061,府省令,行政書士法に係る民間事業者等が行う書面の保存等における情報通信の技術の利用に関する法律施行規則,ぎょうせいしょしほうにかかるみんかんじぎょうしゃとうがおこなうしょめんのほぞんとうにおけるじょうほうつうしんのぎじゅつのりようにかんするほうりつしこうきそく,令和五年十二月十五日
417M60000008167,府省令,携帯音声通信事業者による契約者等の本人確認等及び携帯音声通信役務の不正な利用の防止に関する法律施行規則,けいたいおんせいつうしんじぎょうしゃによるけいやくしゃとうのほんにんかくにんとうおよびけいたいおんせいつうしんえきむのふせいなりようのぼうしにかんするほうりつせこうきそく,令和八年四月一日
417M60000010018,府省令,不動産登記規則,ふどうさんとうききそく,令和八年四月一日
417M60000010020,府省令,土地改良登記規則,とちかいりょうとうききそく,平成二十三年十一月三十日
417M60000010021,府省令,土地区画整理登記規則,とちくかくせいりとうききそく,平成十七年三月七日
417M60000010022,府省令,不動産登記令第四条の特例等を定める省令,ふどうさんとうきれいだいよんじょうのとくれいとうをさだめるしょうれい,令和八年四月一日
417M60000010023,府省令,工場抵当登記規則,こうじょうていとうとうききそく,令和六年四月一日
417M60000010024,府省令,鉱業抵当登記規則,こうぎょうていとうとうききそく,平成十七年三月七日
417M60000010025,府省令,漁業財団抵当登記規則,ぎょぎょうざいだんていとうとうききそく,平成十七年三月七日
417M60000010026,府省令,立木登記規則,りゅうぼくとうききそく,令和六年四月一日
417M60000010027,府省令,船舶登記規則,せんぱくとうききそく,令和八年二月二日
417M60000010028,府省令,船籍港の所在地を管轄する登記所が二以上ある船舶の管轄登記所を指定する省令,せんせきこうのしょざいちをかんかつするとうきしょがにいじょうあるせんぱくのかんかつとうきしょをしていするしょうれい,平成二十二年一月十二日
417M60000010029,府省令,農業用動産抵当登記規則,のうぎょうようどうさんていとうとうききそく,令和八年二月二日
417M60000010030,府省令,建設機械登記規則,けんせつきかいとうききそく,令和八年二月二日
417M60000010035,府省令,夫婦財産契約登記規則,ふうふざいさんけいやくとうききそく,令和二年三月三十日
417M60000010044,府省令,法務省の所管する法令の規定に基づく民間事業者等が行う書面の保存等における情報通信の技術の利用に関する規則,ほうむしょうのしょかんするほうれいのきていにもとづくみんかんじぎょうしゃとうがおこなうしょめんのほぞんとうにおけるじょうほうつうしんのぎじゅつのりようにかんするきそく,令和八年四月一日
417M60000010084,府省令,司法試験法施行規則,しほうしけんほうせこうきそく,令和四年十月一日
417M60000010105,府省令,筆界特定申請手数料規則,ひつかいとくていしんせいてすうりょうきそく,令和八年四月一日
417M60000012004,府省令,内閣府及び法務省の所管する金融関連法令に係る民間事業者等が行う書面の保存等における情報通信の技術の利用に関する命令,ないかくふおよびほうむしょうのしょかんするきんゆうかんれんほうれいにかかるみんかんじぎょうしゃとうがおこなうしょめんのほぞんとうにおけるじょうほうつうしんのぎじゅつのりようにかんするめいれい,令和五年十二月二十七日
417M60000020003,府省令,外務省の所管する法令に係る民間事業者等が行う書面の保存等における情報通信の技術の利用に関する省令,がいむしょうのしょかんするほうれいにかかるみんかんじぎょうしゃとうがおこなうしょめんのほぞんとうにおけるじょうほうつうしんのぎじゅつのりようにかんするしょうれい,令和六年四月十二日
417M60000040004,府省令,平成十六年度の水田農業構造改革交付金等についての所得税及び法人税の臨時特例に関する法律施行規則,へいせいじゅうろくねんどのすいでんのうぎょうこうぞうかいかくこうふきんとうについてのしょとくぜいおよびほうじんぜいのりんじとくれいにかんするほうりつしこうきそく,平成十七年二月十六日
417M60000040005,府省令,電子情報処理組織を使用して処理する場合における保管金取扱規程等の特例に関する省令,でんしじょうほうしょりそしきをしようしてしょりするばあいにおけるほかんきんとりあつかいきていとうのとくれいにかんするしょうれい,令和七年四月一日
417M60000040011,府省令,財務省の所管に属する不動産及び船舶に関する権利の登記嘱託職員を指定する省令,ざいむしょうのしょかんにぞくするふどうさんおよびせんぱくにかんするけんりのとうきしょくたくしょくいんをしていするしょうれい,平成十七年三月七日
417M60000040016,府省令,財務省の所管する法令の規定に基づく民間事業者等が行う書面の保存等における情報通信の技術の利用に関する規則,ざいむしょうのしょかんするほうれいのきていにもとづくみんかんじぎょうしゃとうがおこなうしょめんのほぞんとうにおけるじょうほうつうしんのぎじゅつのりようにかんするきそく,令和八年四月一日
417M60000040063,府省令,玉軸受等に対して課する報復関税に関する政令に規定する原産地の意義に関する省令,たまじくうけとうにたいしてかするほうふくかんぜいにかんするせいれいにきていするげんさんちのいぎにかんするしょうれい,平成二十五年九月一日
417M60000040072,府省令,国債の金利スワップ取引に関する省令,こくさいのきんりすわっぷとりひきにかんするしょうれい,令和七年五月一日
